"CUSTOMER_ID","NAME","DATA_USAGE","DATA_LIMIT"
3058,Süleyman,0,0
3061,Hasan,0,0
3067,Yağmur,9202.58,10240
3068,Hatice,0,0
3069,Osman,0,0
3071,Serkan,18960.76,20480
3073,Mustafa,16228.93,20480
3074,Zehra,19390.72,20480
3078,Fadime,20154.65,20480
3081,Metin,0,0
3083,Aysel,0,0
3085,Mustafa,16908,20480
3089,Yağmur,0,0
3099,Mustafa,0,0
3104,İbrahim,0,0
3107,Elif,0,0
3109,İsmail,9245.43,10240
3110,İsmail,0,0
3111,Zeynep,0,0
3114,Kübra,0,0
3115,Kübra,17941.09,20480
3117,Kübra,8411.29,10240
3118,Abdullah,0,0
3119,Yasemin,16978.75,20480
3120,Yasemin,20086.22,20480
3121,Serkan,0,0
3122,Emre,0,0
3123,Mehmet,0,0
3124,Fatma,8397.19,10240
2818,Hasan,0,0
2820,Leyla,0,0
2822,Emine,0,0
2824,Yusuf,0,0
2826,Sultan,0,0
2827,Fadime,0,0
2828,Enes,19358.52,20480
2833,Yusuf,0,0
2834,Leyla,16821.26,20480
2835,Fatma,9917.49,10240
2836,Süleyman,0,0
2839,Melek,0,0
2840,Murat,0,0
2841,Rabia,18213.09,20480
2842,Melek,0,0
2848,Mehmet,0,0
2850,Leyla,0,0
2851,İsmail,8645.52,10240
2852,Enes,8726.94,10240
2856,Murat,17203.2,20480
2857,Emine,16735.37,20480
2860,Yasin,0,0
2864,Ömer,8065.78,10240
2872,Meryem,0,0
2873,Özlem,17599.12,20480
2876,Ali,0,0
2877,Emre,0,0
2880,Leyla,0,0
2885,Serkan,0,0
2887,Kübra,0,0
2889,Yusuf,0,0
2890,Havva,0,0
2896,Dilek,18882.6,20480
2904,Esra,8409.35,10240
2905,Abdullah,0,0
2906,Özlem,0,0
2907,Aysel,0,0
2909,Merve,19081.51,20480
2911,Meryem,17291.44,20480
2912,Havva,18887.46,20480
2913,Kübra,0,0
2914,Kübra,0,0
2915,Fatma,0,0
2920,Hacer,0,0
2922,Burak,0,0
2923,Hakan,0,0
2929,Rabia,0,0
2931,İbrahim,0,0
2932,Adem,0,0
2933,Hatice,17751.36,20480
2934,Halil,17445.99,20480
2937,Fatih,0,0
2938,Mustafa,19115.94,20480
2942,Ali,9590.83,10240
2945,Ayşegül,0,0
2946,Burak,0,0
2948,Fatma,0,0
2950,Leyla,0,0
2951,Hasan,0,0
2952,Fadime,0,0
2953,Ramazan,0,0
2957,Rabia,0,0
2961,İbrahim,0,0
2965,Zehra,0,0
2966,Süleyman,0,0
2967,Ayşegül,0,0
2660,Zeynep,20002.99,20480
2661,Kadir,0,0
2662,Merve,0,0
2665,Ayşegül,16746.09,20480
2666,Hülya,16255.28,20480
2667,Merve,0,0
2668,Leyla,0,0
2669,Rabia,17026.27,20480
2670,Mehmet,0,0
2671,Emine,9406.64,10240
2673,Recep,0,0
2678,Burak,0,0
2684,Havva,16310.26,20480
2685,Mehmet,0,0
2688,Recep,0,0
2690,İbrahim,0,0
2693,Zeynep,0,0
2695,Adem,0,0
2700,Süleyman,8327.08,10240
2701,Yağmur,18713.72,20480
2702,Fadime,10069.6,10240
2705,Yusuf,19311.16,20480
2708,Yasemin,18642.57,20480
2712,Hülya,0,0
2714,Osman,20015.84,20480
2716,Sevim,0,0
2719,Esra,19393.22,20480
2722,Ömer,0,0
2724,Özlem,16530.8,20480
2729,Ramazan,9517.01,10240
2730,Halil,0,0
2731,Leyla,0,0
2734,Özlem,10037.06,10240
2735,Hasan,0,0
2736,Rabia,10088.41,10240
2740,Zehra,0,0
2747,Süleyman,0,0
2748,Burak,18021.8,20480
2749,Aysel,0,0
2750,Ayşegül,0,0
2752,Emine,15461.46,20480
2756,Furkan,0,0
2757,Zehra,0,0
2759,Rabia,0,0
2760,Enes,0,0
2762,Sevim,0,0
2763,Mustafa,0,0
2765,Zehra,0,0
2766,Enes,0,0
2770,Ahmet,20474.77,20480
2773,Tuğba,0,0
2775,Hüseyin,7857.51,10240
2777,Merve,0,0
2780,Mahmut,8399.83,10240
2784,Hatice,19199.3,20480
2786,Esra,0,0
2790,Ayşegül,0,0
2794,Hacer,19709.89,20480
2797,Furkan,8921.36,10240
2799,Leyla,0,0
2805,Havva,0,0
2806,Enes,10023.86,10240
2808,Adem,0,0
2812,Ali,18883.42,20480
2504,Enes,17888.47,20480
2507,Adem,18397.04,20480
2508,Kübra,19109.7,20480
2510,Fatih,0,0
2511,Fatih,7916.06,10240
2513,Elif,0,0
2515,Yağmur,0,0
2516,İsmail,0,0
2518,Furkan,16276.35,20480
2519,Merve,19893.68,20480
2520,Serkan,16937.11,20480
2522,Kadir,0,0
2523,Merve,19398.52,20480
2525,Aynur,16506.56,20480
2526,Yusuf,16398.48,20480
2527,Fatma,10168.43,10240
2530,Adem,18788.46,20480
2531,Aynur,17073.45,20480
2534,Esra,0,0
2535,Burak,0,0
2536,Hüseyin,0,0
2537,Osman,18043.63,20480
2540,Recep,0,0
2541,Ali,19338.24,20480
2542,Murat,0,0
2546,Recep,0,0
2550,Sevim,19764.66,20480
2552,Merve,8110.14,10240
2555,Emine,15638.03,20480
2560,Ayşe,9149.74,10240
2561,Sevim,0,0
2565,Süleyman,8886.38,10240
2566,Hatice,0,0
2569,Fatih,15738.34,20480
2570,Enes,0,0
2578,Serkan,0,0
2579,Osman,0,0
2580,Kübra,0,0
2582,Murat,8815.72,10240
2585,Dilek,17925.6,20480
2586,Ömer,0,0
2587,Mahmut,19692.56,20480
2596,Ramazan,17338.16,20480
2597,Fadime,16240.39,20480
2598,Burak,0,0
2600,Osman,17772.08,20480
2602,Kübra,20097.79,20480
2605,Mehmet,0,0
2606,Zeynep,0,0
2608,Adem,7834.77,10240
2611,Yasin,0,0
2615,Mustafa,0,0
2616,Mehmet,10009.73,10240
2621,Meryem,9207.78,10240
2622,Leyla,9167.32,10240
2623,Osman,0,0
2627,Emre,0,0
2629,Merve,8407.85,10240
2633,Mahmut,0,0
2634,Dilek,0,0
2635,Fatma,20292.01,20480
2636,Ayşegül,8091.24,10240
2638,Elif,0,0
2642,Ali,0,0
2643,Mehmet,0,0
2644,Fadime,8600.32,10240
2646,Esra,0,0
2647,Fatma,0,0
2648,Yasemin,0,0
2649,Leyla,0,0
2652,Burak,9289.92,10240
2654,Elif,0,0
2655,Tuğba,10229.96,10240
2656,Esra,0,0
2657,Yasin,18452.6,20480
2659,Fatma,0,0
2348,Hacer,0,0
2349,Merve,0,0
2351,Abdullah,19195.62,20480
2354,Merve,0,0
2355,Kadir,9097.26,10240
2357,Yasemin,15535.24,20480
2358,Rabia,8899.99,10240
2365,Süleyman,0,0
2369,Ayşegül,0,0
2370,Büşra,0,0
2371,Hacer,0,0
2372,Mustafa,10193.2,10240
2378,Murat,0,0
2381,Rabia,18316.2,20480
2383,Ömer,16892.92,20480
2384,Burak,19501.87,20480
2386,Merve,0,0
2388,Enes,0,0
2393,Muhammed,19970.92,20480
2395,Yasemin,19206.19,20480
2397,Leyla,0,0
2399,Melek,0,0
2403,Adem,16080.61,20480
2406,Esra,0,0
2410,Meryem,0,0
2411,Kadir,17344.24,20480
2416,Serkan,17451.97,20480
2419,Aysel,0,0
2420,Hatice,20208.74,20480
2421,Fadime,0,0
2425,Yağmur,20210.04,20480
2427,Enes,17077.73,20480
2431,Büşra,19470.43,20480
2436,Hasan,0,0
2438,Emine,0,0
2440,Muhammed,0,0
2442,Songül,8948.96,10240
2443,Muhammed,0,0
2445,İsmail,8191.34,10240
2451,Mustafa,0,0
2452,Hakan,0,0
2455,Recep,0,0
2461,Büşra,0,0
2464,Meryem,7703.95,10240
2465,Mehmet,8189.15,10240
2467,Hülya,0,0
2469,Yağmur,17427.34,20480
2474,Osman,0,0
2476,Adem,9542.13,10240
2477,Yasin,10214.12,10240
2478,Meryem,18522.13,20480
2480,Yasemin,0,0
2481,Mustafa,18895.63,20480
2483,Süleyman,16316.86,20480
2486,Hakan,0,0
2488,Fadime,0,0
2489,Burak,19272.67,20480
2490,Ayşe,0,0
2491,Halil,17441.36,20480
2494,Ayşe,0,0
2498,Yağmur,16655.25,20480
2499,Metin,15644.52,20480
2500,Fatih,0,0
2502,Süleyman,0,0
2192,Recep,0,0
2193,Fatih,0,0
2195,İbrahim,0,0
2197,Ömer,8872.75,10240
2200,Ahmet,17018.16,20480
2201,Sultan,17007.08,20480
2203,Elif,0,0
2205,Hülya,0,0
2206,Özlem,15865.09,20480
2207,Yusuf,7845.76,10240
2209,Emre,15753.91,20480
2213,Burak,18888.82,20480
2219,Tuğba,16045.21,20480
2220,Melek,0,0
2223,Fadime,0,0
2225,İsmail,0,0
2227,Enes,0,0
2228,Adem,10134.87,10240
2229,Ali,0,0
2230,Ramazan,0,0
2234,Kübra,0,0
2238,Hülya,0,0
2239,Mustafa,8214.09,10240
2240,Merve,9867.87,10240
2242,Fatma,0,0
2243,Fadime,7705.86,10240
2244,Tuğba,17660.72,20480
2246,Zeynep,8477.41,10240
2247,Yağmur,20380.86,20480
2248,Hatice,15390.34,20480
2251,Kübra,0,0
2252,Songül,17374.92,20480
2253,Ayşe,0,0
2254,Ömer,0,0
2256,Özlem,0,0
2260,Hatice,0,0
2261,Elif,0,0
2262,Fatih,18207.21,20480
2264,Adem,0,0
2266,Hasan,0,0
2267,Osman,0,0
2268,Osman,0,0
2269,İbrahim,0,0
2271,Leyla,7913.83,10240
2275,Abdullah,0,0
2276,Songül,19771.27,20480
2277,İsmail,17718.3,20480
2278,Havva,0,0
2281,Yasin,0,0
2286,Fadime,17032.8,20480
2287,Hülya,0,0
2289,Serkan,0,0
2292,Abdullah,15724.24,20480
2293,Hakan,0,0
2295,Hacer,8813.39,10240
2297,Serkan,0,0
2299,Emre,0,0
2301,Recep,0,0
2304,Recep,0,0
2305,Süleyman,0,0
2306,Fadime,8715.22,10240
2307,Serkan,0,0
2308,Halil,18132.97,20480
2314,Osman,17276.28,20480
2316,Recep,16302.16,20480
2318,Havva,16256.53,20480
2320,Fadime,0,0
2326,Yasin,0,0
2327,Hatice,18881.33,20480
2329,Hacer,0,0
2330,Melek,0,0
2333,Halil,16419.5,20480
2335,Fadime,8652.8,10240
2338,Ayşegül,0,0
2340,Ömer,16232.72,20480
2342,Leyla,0,0
2035,Enes,0,0
2036,Zehra,0,0
2038,İsmail,0,0
2039,Hacer,0,0
2040,Yasemin,0,0
2043,Kübra,0,0
2044,Hasan,0,0
2046,Hülya,0,0
2048,Serkan,0,0
2049,Aysel,0,0
2051,Yusuf,0,0
2055,Murat,8179.79,10240
2059,Ayşegül,0,0
2060,Aynur,18230.12,20480
2062,Meryem,0,0
2064,Merve,0,0
2065,Fatih,0,0
2066,Kadir,0,0
2073,Muhammed,7861.16,10240
2074,Yasin,0,0
2075,Fatih,0,0
2077,Esra,18225.62,20480
2078,Yusuf,0,0
2083,Leyla,0,0
2086,Adem,8318.76,10240
2091,Halil,16566.93,20480
2095,Ali,0,0
2098,Mustafa,17801.55,20480
2099,Ramazan,18025.12,20480
2100,Muhammed,16844.36,20480
2102,Büşra,8423.19,10240
2103,Ayşegül,15433.03,20480
2109,Fadime,19349.55,20480
2110,Ömer,0,0
2112,Meryem,0,0
2115,Hakan,0,0
2116,Tuğba,0,0
2117,Sultan,0,0
2118,Yasemin,0,0
2121,Süleyman,0,0
2123,Enes,15610.29,20480
2124,Adem,9999.34,10240
2125,Zehra,9445.58,10240
2126,Büşra,0,0
2128,Ahmet,0,0
2130,Recep,0,0
2131,İbrahim,0,0
2132,Hatice,7842.14,10240
2134,Mustafa,19873.89,20480
2136,Murat,0,0
2145,Özlem,0,0
2146,Kadir,0,0
2148,Muhammed,18234.55,20480
2150,Yasin,16679.26,20480
2153,Songül,7783.53,10240
2154,Leyla,0,0
2156,Aysel,17175.75,20480
2157,Metin,0,0
2158,Merve,16576.08,20480
2160,Mahmut,0,0
2162,Ramazan,0,0
2166,Büşra,0,0
2167,Fatih,0,0
2175,Hakan,0,0
2176,Furkan,0,0
2177,Zehra,0,0
2179,Halil,0,0
2182,Adem,18735.84,20480
2183,Büşra,0,0
2185,Fatma,0,0
1880,Songül,17037.6,20480
1881,Halil,0,0
1882,Aynur,0,0
1883,Hülya,0,0
1885,Hakan,0,0
1886,Burak,16258.43,20480
1887,Serkan,15984.99,20480
1889,Emine,0,0
1891,Hülya,0,0
1893,Leyla,9853.74,10240
1897,Melek,0,0
1899,Rabia,0,0
1900,Emine,0,0
1901,Elif,0,0
1902,Emre,0,0
1904,Kübra,0,0
1909,Osman,0,0
1913,Mehmet,16659.03,20480
1914,Elif,15940.68,20480
1918,Serkan,0,0
1919,Burak,0,0
1925,Yağmur,0,0
1927,Emre,0,0
1928,Aynur,0,0
1931,Serkan,0,0
1932,Elif,0,0
1933,Dilek,0,0
1935,Elif,19034.73,20480
1938,Osman,7715.94,10240
1940,Ramazan,0,0
1941,Ayşegül,0,0
1943,Fadime,0,0
1944,Rabia,19084.99,20480
1945,Hülya,0,0
1948,Emre,9320.65,10240
1949,Hacer,0,0
1951,Kadir,0,0
1953,Fadime,0,0
1955,Kadir,10154.1,10240
1956,Özlem,0,0
1957,Sevim,0,0
1962,Havva,8867.77,10240
1963,Fatma,19630.43,20480
1968,Fadime,0,0
1971,Enes,0,0
1976,Meryem,8332.81,10240
1977,Kübra,16473.83,20480
1979,Zehra,9904.48,10240
1985,Fatma,18875.88,20480
1987,Songül,0,0
1988,Burak,0,0
1992,Enes,0,0
1994,Yasin,19010.32,20480
1995,Sultan,7732.36,10240
2000,Murat,0,0
2001,Muhammed,0,0
2004,Sevim,15807.55,20480
2007,Osman,0,0
2008,Fatih,0,0
2011,Songül,9388.38,10240
2013,Hüseyin,0,0
2015,Merve,0,0
2016,Hakan,0,0
2017,Sultan,0,0
2020,Tuğba,0,0
2021,İbrahim,0,0
2023,Mahmut,18873.51,20480
2028,Ali,0,0
2030,Aysel,0,0
2031,Kübra,15474.29,20480
1721,Songül,17229.7,20480
1722,Aynur,7966.59,10240
1725,Tuğba,0,0
1727,Enes,7989.5,10240
1732,Tuğba,8047.65,10240
1734,Songül,8946.91,10240
1736,Meryem,0,0
1737,Enes,0,0
1743,Süleyman,0,0
1747,Ömer,15372.51,20480
1749,Murat,15665.51,20480
1753,İbrahim,0,0
1757,Ömer,0,0
1758,Elif,0,0
1762,Elif,0,0
1763,Serkan,0,0
1765,Fadime,15894.39,20480
1766,Songül,18992.7,20480
1771,Emine,7721.19,10240
1772,Merve,0,0
1773,Muhammed,0,0
1777,Enes,7945.39,10240
1778,Yasemin,0,0
1780,Yusuf,0,0
1782,Yasemin,8600.93,10240
1784,Ahmet,0,0
1785,Büşra,0,0
1786,İsmail,0,0
1787,Esra,0,0
1788,Yasemin,0,0
1794,Ayşegül,17126.89,20480
1798,Zeynep,0,0
1799,Yusuf,8196.36,10240
1801,Ayşegül,0,0
1803,Hüseyin,0,0
1804,Yağmur,0,0
1805,Hakan,0,0
1806,Hatice,8672.97,10240
1807,Zeynep,0,0
1809,Yusuf,0,0
1811,Fadime,0,0
1812,Merve,0,0
1816,Leyla,0,0
1820,Hasan,0,0
1822,Aysel,15640.92,20480
1824,Yasemin,15365.28,20480
1829,Hülya,7923.6,10240
1832,Aysel,15377.53,20480
1833,Büşra,7800.83,10240
1834,Özlem,15521.05,20480
1836,Rabia,9741.23,10240
1839,Serkan,16192.84,20480
1840,Abdullah,0,0
1841,Yusuf,9634.02,10240
1844,Fadime,0,0
1848,Muhammed,0,0
1849,Hacer,0,0
1850,Kadir,0,0
1851,Havva,16611.54,20480
1852,İsmail,0,0
1853,Emre,0,0
1854,Burak,0,0
1855,Hacer,8011.69,10240
1856,Abdullah,0,0
1857,Emine,0,0
1859,Mehmet,16545.68,20480
1861,Recep,16714.87,20480
1865,Havva,9322.44,10240
1866,Büşra,0,0
1867,Yusuf,0,0
1869,Melek,16159.91,20480
1870,Merve,15637.41,20480
1875,Mehmet,19652.03,20480
1877,Hakan,0,0
1566,Recep,16593.33,20480
1570,Leyla,0,0
1572,Mahmut,0,0
1573,İbrahim,9474.45,10240
1574,Abdullah,0,0
1576,Mustafa,0,0
1579,İsmail,0,0
1580,Dilek,0,0
1583,Burak,0,0
1585,Ömer,0,0
1586,İsmail,16472.12,20480
1587,Metin,20282.7,20480
1588,Mustafa,9267.02,10240
1589,Fatih,0,0
1591,Recep,0,0
1593,Zeynep,16813.38,20480
1597,Muhammed,0,0
1602,Leyla,0,0
1604,Aysel,17126.03,20480
1608,Elif,20198.02,20480
1609,Dilek,8431.59,10240
1610,Ramazan,0,0
1614,Murat,17956.46,20480
1615,Songül,0,0
1616,Yasemin,0,0
1618,Büşra,0,0
1621,Aysel,0,0
1622,Murat,0,0
1625,Adem,10117.76,10240
1627,Rabia,0,0
1628,Songül,0,0
1631,Süleyman,0,0
1632,Yağmur,0,0
1634,Kübra,0,0
1635,Sultan,0,0
1638,Emine,0,0
1640,Mustafa,19596.3,20480
1641,Esra,9468.99,10240
1647,Aynur,8036.22,10240
1649,Yusuf,0,0
1650,Abdullah,17985.59,20480
1651,Leyla,0,0
1652,Fadime,17518.77,20480
1653,Burak,0,0
1656,Mustafa,0,0
1657,Fadime,0,0
1658,Mustafa,16247.79,20480
1662,Leyla,0,0
1665,Kadir,19721.52,20480
1666,Yağmur,9320.9,10240
1667,Büşra,0,0
1668,Yasemin,17484.47,20480
1670,Esra,19185.44,20480
1672,Ali,0,0
1673,Yasemin,20337.71,20480
1676,Elif,0,0
1677,İsmail,0,0
1678,Ahmet,0,0
1681,Yasin,15665.21,20480
1685,Hasan,0,0
1686,Recep,0,0
1687,Hatice,8566.08,10240
1689,Murat,0,0
1690,Mehmet,0,0
1693,Ali,0,0
1694,Hakan,0,0
1700,Melek,16128.62,20480
1702,Esra,0,0
1704,Yasin,0,0
1705,Sevim,16574.93,20480
1706,Hatice,0,0
1710,Aynur,0,0
1713,Rabia,0,0
1716,Meryem,15720.65,20480
1718,Ayşe,19012.75,20480
1719,Osman,0,0
1410,Recep,0,0
1416,Meryem,18642.98,20480
1417,Süleyman,18978.57,20480
1421,Ahmet,0,0
1426,Mahmut,0,0
1428,Serkan,0,0
1430,Mahmut,0,0
1432,Osman,8436.76,10240
1433,Dilek,0,0
1435,Rabia,0,0
1437,Esra,18731.23,20480
1438,Süleyman,0,0
1441,Rabia,0,0
1445,Yasin,17358.33,20480
1446,Rabia,18427.9,20480
1447,Ali,0,0
1451,Kadir,0,0
1452,Ramazan,7895.15,10240
1453,Murat,17350.34,20480
1454,Kübra,15668.79,20480
1457,İsmail,19343.82,20480
1458,Esra,0,0
1459,Özlem,0,0
1461,Hatice,0,0
1465,Meryem,19997,20480
1467,Leyla,19636.6,20480
1469,Merve,16118.87,20480
1471,Adem,0,0
1472,Zehra,9396.3,10240
1475,Burak,8657.23,10240
1477,Murat,0,0
1478,Ahmet,15410.62,20480
1481,Hülya,20177.76,20480
1482,Merve,0,0
1486,Murat,8266.86,10240
1488,Adem,16222.06,20480
1490,Hülya,18210.3,20480
1494,Ramazan,0,0
1495,Ali,0,0
1497,Melek,9076.13,10240
1499,Yasemin,20187.61,20480
1501,Ramazan,0,0
1502,İsmail,0,0
1503,Mustafa,0,0
1505,Hacer,10167.37,10240
1506,Osman,0,0
1510,Yağmur,7752.25,10240
1513,Serkan,0,0
1516,Osman,0,0
1518,Enes,15613,20480
1519,Emine,19018.15,20480
1520,Hakan,16079.37,20480
1521,Mahmut,0,0
1522,Kadir,16277.2,20480
1524,Zeynep,9262.83,10240
1528,Recep,19686,20480
1529,Süleyman,18698.24,20480
1531,Leyla,18377.48,20480
1534,Fadime,0,0
1537,Furkan,0,0
1540,Enes,0,0
1542,Meryem,0,0
1544,Sevim,0,0
1545,Furkan,0,0
1547,Muhammed,9130.54,10240
1548,Mehmet,0,0
1549,Metin,15980.87,20480
1555,Osman,17330,20480
1556,Fatih,0,0
1558,Mustafa,0,0
1559,Hülya,0,0
1560,Hakan,0,0
1561,Kübra,20006.32,20480
1562,Dilek,0,0
1563,Recep,0,0
1253,Ali,16340.31,20480
1254,Ramazan,0,0
1255,Meryem,0,0
1257,Yasemin,0,0
1258,Hatice,17414.46,20480
1263,Dilek,0,0
1264,Yağmur,0,0
1266,Leyla,0,0
1267,Furkan,0,0
1270,Adem,0,0
1272,Abdullah,0,0
1273,Mahmut,0,0
1276,Metin,8087.73,10240
1278,İbrahim,0,0
1279,Sevim,0,0
1280,Yağmur,0,0
1288,Melek,0,0
1289,Kübra,0,0
1291,Leyla,18230.12,20480
1294,Hülya,8218.84,10240
1297,İsmail,7824.77,10240
1298,Meryem,0,0
1300,Özlem,15880.82,20480
1302,İbrahim,9719.43,10240
1304,Zehra,0,0
1305,Osman,0,0
1307,Zeynep,15493.49,20480
1309,Kübra,0,0
1311,Burak,8894.38,10240
1313,Ayşegül,0,0
1315,Meryem,0,0
1316,Yasin,0,0
1320,Fatma,0,0
1322,Meryem,0,0
1325,Ali,7802.53,10240
1327,Hacer,17647.96,20480
1331,Osman,0,0
1332,Mustafa,16236.68,20480
1336,Songül,9437.05,10240
1337,Recep,17597.1,20480
1342,Murat,19694.76,20480
1343,Songül,0,0
1345,Enes,0,0
1347,Melek,16282.02,20480
1353,Mehmet,9174.24,10240
1356,Hakan,0,0
1359,Enes,0,0
1373,Burak,16651.87,20480
1377,Abdullah,0,0
1378,Hülya,16303.33,20480
1379,Hülya,9291.19,10240
1380,Sevim,17354.21,20480
1382,Yusuf,0,0
1385,Büşra,0,0
1387,Serkan,0,0
1393,Fatma,0,0
1399,Hatice,17451.78,20480
1404,Mustafa,18463.23,20480
1098,Sultan,7695.16,10240
1100,Hakan,19930.35,20480
1101,Kübra,18160.6,20480
1102,Osman,0,0
1104,Süleyman,19465.99,20480
1106,Fatma,9516.62,10240
1108,İbrahim,8765.16,10240
1113,Murat,0,0
1114,Aynur,0,0
1115,Mehmet,0,0
1117,Tuğba,8243.41,10240
1118,İsmail,0,0
1119,Hülya,9169.11,10240
1120,Yağmur,9268.81,10240
1121,Mustafa,0,0
1122,Sultan,16668.6,20480
1123,Hülya,8536.26,10240
1124,Serkan,0,0
1127,Hülya,0,0
1128,Elif,0,0
1130,Dilek,0,0
1132,Murat,0,0
1136,Tuğba,16207.99,20480
1138,Yağmur,0,0
1140,Leyla,0,0
1143,Muhammed,0,0
1144,Yusuf,0,0
1145,Hakan,0,0
1147,Hülya,0,0
1150,Sultan,0,0
1151,Fatma,16143.6,20480
1152,Mustafa,18103.04,20480
1154,Hacer,16961.52,20480
1155,Ayşe,18479.48,20480
1159,Dilek,17983.09,20480
1160,Osman,0,0
1162,Burak,19196.8,20480
1163,Fatih,0,0
1164,Merve,0,0
1165,Meryem,7976.7,10240
1167,Esra,0,0
1168,Zeynep,0,0
1174,Furkan,9630.36,10240
1177,Furkan,0,0
1181,Fatih,0,0
1185,Hüseyin,20315.18,20480
1188,Zeynep,0,0
1190,Hakan,0,0
1191,Hacer,0,0
1194,Serkan,0,0
1195,Merve,15455.1,20480
1197,Yağmur,15945.98,20480
1199,Dilek,0,0
1200,Sevim,0,0
1202,Ayşe,0,0
1206,Ayşe,0,0
1207,Furkan,0,0
1208,Tuğba,0,0
1211,Ömer,0,0
1213,Büşra,17517.58,20480
1214,Emre,15792.13,20480
1217,Enes,0,0
1220,Burak,0,0
1221,Meryem,0,0
1224,Fadime,19591.23,20480
1226,Serkan,7720.29,10240
1227,Murat,16429.57,20480
1228,İsmail,0,0
1229,Ayşe,8551.25,10240
1230,Recep,19641.98,20480
1234,Büşra,0,0
1235,Zehra,16844.19,20480
1236,Elif,17966.59,20480
1239,Yağmur,0,0
1242,Osman,9561.73,10240
1247,Fatma,9946.59,10240
1249,Adem,8695.74,10240
1250,Fatma,18351.15,20480
943,Süleyman,0,0
944,Melek,0,0
945,Ayşe,0,0
947,Leyla,0,0
948,Kadir,0,0
949,Yağmur,9401.28,10240
950,Merve,0,0
956,İbrahim,9161.77,10240
957,Yasin,9141.65,10240
958,Hüseyin,0,0
961,Halil,16355.81,20480
962,Hatice,0,0
963,Hülya,0,0
964,Hakan,9998.02,10240
966,Fadime,0,0
967,Aynur,17275.39,20480
968,Burak,0,0
969,Yağmur,10059.62,10240
970,Leyla,0,0
977,Leyla,16051.77,20480
981,Fatih,7717.65,10240
985,Yasemin,16868.63,20480
986,Elif,15994.37,20480
990,Büşra,19454.67,20480
999,Burak,17391.1,20480
1001,Zeynep,7998.75,10240
1002,Ahmet,15363.78,20480
1003,Fadime,0,0
1005,Halil,8858.18,10240
1007,Fatih,16977.23,20480
1010,Ayşegül,0,0
1018,Fatih,15565.87,20480
1021,Ayşegül,0,0
1023,Özlem,0,0
1024,Merve,9135.86,10240
1026,Enes,9793.19,10240
1028,Fatih,15444.86,20480
1030,Metin,0,0
1035,Ömer,18468.99,20480
1037,Zehra,0,0
1038,Kadir,0,0
1041,Yasemin,18233.14,20480
1042,Ahmet,0,0
1043,Metin,18736.84,20480
1044,Hakan,0,0
1047,Mustafa,0,0
1051,Emine,0,0
1054,Yasemin,0,0
1057,Hakan,0,0
1060,Burak,0,0
1061,Özlem,0,0
1062,Yağmur,0,0
1063,Havva,0,0
1066,Mustafa,0,0
1067,Metin,18525.14,20480
1071,Hatice,0,0
1072,Havva,18247.85,20480
1077,Ali,0,0
1084,Rabia,9900.48,10240
1085,Mehmet,0,0
1086,Dilek,16460.29,20480
1088,Melek,17393.31,20480
1089,Yağmur,15787.67,20480
1090,Mustafa,0,0
1093,Metin,19794.61,20480
1094,Osman,0,0
1095,Fadime,7864.7,10240
784,Melek,0,0
785,Rabia,20390.14,20480
786,Murat,0,0
789,Murat,0,0
794,Büşra,0,0
795,Adem,0,0
799,Yusuf,0,0
805,Süleyman,9738.71,10240
806,Fatih,0,0
807,Ali,18334.7,20480
809,Zehra,16041.37,20480
810,Metin,9842.1,10240
812,Sultan,0,0
813,Aysel,8591.11,10240
814,Recep,0,0
815,Yasemin,0,0
821,Ali,0,0
824,Mustafa,0,0
827,Sultan,0,0
829,Yağmur,0,0
833,İbrahim,9242.1,10240
837,Fatma,0,0
838,Sevim,8084.05,10240
839,Elif,17577.26,20480
840,Emine,0,0
841,Havva,0,0
843,Hatice,0,0
845,Hatice,0,0
846,Özlem,0,0
847,Burak,0,0
848,Yasin,9852.31,10240
850,Süleyman,0,0
851,Kübra,7767.4,10240
853,Merve,0,0
856,Emine,0,0
857,Ali,16308.58,20480
860,Furkan,17840.52,20480
861,Zeynep,0,0
863,Hasan,19871.97,20480
864,Burak,19639.94,20480
865,Hüseyin,18822.43,20480
866,Furkan,0,0
868,Meryem,9631.9,10240
870,Abdullah,17340.71,20480
873,İsmail,0,0
876,Adem,9209.32,10240
878,Mustafa,0,0
880,Hülya,17152.77,20480
881,Enes,0,0
884,İsmail,16470.07,20480
888,Hacer,0,0
892,Aysel,0,0
895,Esra,0,0
897,Tuğba,0,0
898,Yusuf,17249.11,20480
900,İsmail,8777.84,10240
907,Enes,0,0
908,Yasin,19297.05,20480
914,Ali,0,0
915,Recep,18122.74,20480
916,Burak,0,0
921,Aynur,7791.92,10240
924,Fatih,0,0
925,Yağmur,0,0
926,Adem,0,0
927,Mustafa,0,0
936,Özlem,17775.14,20480
938,Aysel,0,0
939,Fatma,0,0
628,Dilek,0,0
629,Havva,8249.59,10240
630,Osman,0,0
631,Fatih,16843.36,20480
632,Ayşe,0,0
633,Hatice,0,0
634,Ali,9675.46,10240
636,Aysel,19068.72,20480
639,Havva,17874.74,20480
640,Yusuf,0,0
641,Mehmet,9455.74,10240
647,Ayşegül,0,0
650,Hacer,0,0
652,Zehra,0,0
655,Abdullah,0,0
665,Emre,0,0
666,Fadime,10234.05,10240
672,Hasan,0,0
673,Fadime,20257.1,20480
674,Havva,0,0
